MillÇsime,Code rÇgion,Code EPCI,NOM EPCI,Code INSEE,Nom Commune,Code IRIS,IRIS,Numero,Lettre,Rue,Code CatÇgorie,Secteur d'activitÇ,Code_N1,LibellÇ_N1,Code_N2,LibellÇ_N2,Nombre de PDL,DonnÇes de consommation (MWh),donnÇes corrigÇes du climat,EPCI/EPT,LibellÇ de l'EPCI/EPT,Nature d'EPCI
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197522,Amerique 22,,,Somme des donnÇes secrÇtisÇes IRIS (Amerique 22),PRO,Tertiaire,,,,,3,"68,86664","73,8451684950008",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093501,Faubourg Montmartre 1,R,,BOULEVARD POISSONNIERE,PRO,Tertiaire,,,,,7,"68,85828","73,8362041312883",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041501,Arsenal 1,32,,BOULEVARD HENRI IV,PRO,Tertiaire,,,,,1,"68,85126","73,8286766392713",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155724,Saint-Lambert 24,83,,RUE DE L ABBE GROULT,PRO,Tertiaire,,,,,1,"68,85112","73,8285265183479",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155917,Grenelle 17,9,,PASSAGE DU GUESCLIN,PRO,Tertiaire,,,,,1,"68,85001","73,8273362738837",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176715,Batignolles 15,18,,RUE DE LA FELICITE,PRO,Tertiaire,,,,,1,"68,84874","73,8259744626499",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155805,Necker 5,9,,RUE BARGUE,PRO,Tertiaire,,,,,4,"68,84804","73,8252238580328",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145603,Plaisance 3,R,,RUE DU GENERAL HUMBERT,PRO,Tertiaire,,,,,4,"68,8421","73,8188544417107",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155901,Grenelle 1,23,,RUE MADEMOISELLE,PRO,Tertiaire,,,,,1,"68,83944","73,8160021441658",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135027,Gare 27,,,Somme des donnÇes secrÇtisÇes IRIS (Gare 27),PRO,Tertiaire,,,,,6,"68,83308","73,8091823650736",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187015,Clignancourt 15,30,,RUE SIMART,PRO,Tertiaire,,,,,1,"68,81251","73,7871253122546",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124618,Picpus 18,118,,BOULEVARD DIDEROT,PRO,Tertiaire,,,,,2,"68,81053","73,7850021734806",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020802,Bonne Nouvelle 2,84,,RUE MONTORGUEIL,PRO,Tertiaire,,,,,1,"68,80577","73,7798980620845",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083002,Faubourg du Roule 2,4,,AVENUE HOCHE,PRO,Tertiaire,,,,,4,"68,79472","73,7680492320578",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187025,Clignancourt 25,43,,BOULEVARD NEY,PRO,Tertiaire,,,,,1,"68,77344","73,7452308516987",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051803,Jardin des Plantes 3,100,,RUE MONGE,PRO,Tertiaire,,,,,1,"68,75877","73,7295003235094",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072806,Gros Caillou 6,46,,AVENUE DE LA BOURDONNAIS,PRO,Tertiaire,,,,,1,"68,75854","73,7292536962781",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103707,Saint-Vincent de Paul 7,176,,RUE DU FAUBOURG SAINT DENIS,PRO,Tertiaire,,,,,1,"68,75421","73,7246106705753",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135031,Gare 31,12,,RUE DU DOCTEUR CHARLES RICHET,PRO,Tertiaire,,,,,1,"68,72706","73,6954979343559",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751186917,Grandes Carrieres 17,181,,RUE ORDENER,PRO,Tertiaire,,,,,1,"68,71967","73,6875736941842",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083203,Europe 3,71,,RUE DE MONCEAU,PRO,Tertiaire,,,,,3,"68,70744","73,6744595592315",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114107,Folie Mericourt 7,26,,RUE DU FAUBOURG DU TEMPLE,PRO,Tertiaire,,,,,1,"68,70701","73,6739984735382",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124807,Quinze Vingts 7,81,,AVENUE LEDRU ROLLIN,PRO,Tertiaire,,,,,1,"68,70682","73,6737947379993",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155710,Saint-Lambert 10,351,,RUE LECOURBE,PRO,Tertiaire,,,,,1,"68,67531","73,6400068073078",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062102,Monnaie 2,50,,RUE DAUPHINE,PRO,Tertiaire,,,,,1,"68,66376","73,627621831126",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093311,Saint-Georges 11,8,,RUE DE BUDAPEST,PRO,Tertiaire,,,,,1,"68,65891","73,622421213422",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093407,Chaussee d'Antin 7,35,,RUE DE CHATEAUDUN,PRO,Tertiaire,,,,,4,"68,64476","73,607248277234",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751186923,Grandes Carrieres 23,106,,AVENUE DE SAINT OUEN,PRO,Tertiaire,,,,,1,"68,62915","73,5905097942732",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176817,Epinettes 17,8,,RUE SAINT JUST,PRO,Tertiaire,,,,,3,"68,61669","73,5771490320892",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176505,Ternes 5,17,,RUE JACQUES IBERT,PRO,Tertiaire,,,,,2,"68,61638","73,5768166214731",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020801,Bonne Nouvelle 1,93,,BOULEVARD DE SEBASTOPOL,PRO,Tertiaire,,,,,2,"68,60582","73,5654932146783",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114314,Roquette 14,57,,RUE DE LA ROQUETTE,PRO,Tertiaire,,,,,2,"68,60013","73,5593918714338",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207714,Belleville 14,R,,RUE DE BELLEVILLE,PRO,Tertiaire,,,,,3,"68,59938","73,5585876522012",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155725,Saint-Lambert 25,25,,RUE ALAIN CHARTIER,PRO,Tertiaire,,,,,2,"68,59605","73,5550169188086",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155728,Saint-Lambert 28,61,,RUE DE L AMIRAL ROUSSIN,PRO,Tertiaire,,,,,1,"68,58014","73,5379567481548",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114408,Sainte-Marguerite 8,R,,RUE DE MONTREUIL,PRO,Tertiaire,,,,,5,"68,57975","73,5375385541538",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093311,Saint-Georges 11,104,,RUE SAINT LAZARE,PRO,Tertiaire,,,,,2,"68,5698","73,5268692456682",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187101,Goutte d'Or 1,25,,RUE MARX DORMOY,PRO,Tertiaire,,,,,1,"68,56916","73,5261829785898",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124803,Quinze Vingts 3,21,T,BOULEVARD DIDEROT,PRO,Tertiaire,,,,,1,"68,56253","73,5190736805737",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072604,Invalides 4,R,,RUE DE LILLE,PRO,Tertiaire,,,,,8,"68,55587","73,5119322137884",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187021,Clignancourt 21,20,,SQUARE DE CLIGNANCOURT,PRO,Tertiaire,,,,,1,"68,54413","73,4993435020677",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155703,Saint-Lambert 3,106,,RUE CASTAGNARY,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"68,531","73,485264304036",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072811,Gros Caillou 11,3,,RUE SURCOUF,PRO,Tertiaire,,,,,1,"68,52227","73,4759031921688",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124803,Quinze Vingts 3,17,,RUE D AUSTERLITZ,PRO,Tertiaire,,,,,2,"68,52189","73,4754957210909",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051705,Saint-Victor 5,R,,RUE DE POISSY,PRO,Tertiaire,,,,,4,"68,51671","73,4699412469246",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197515,Amerique 15,7,,RUE D HAUTPOUL,PRO,Tertiaire,,,,,1,"68,51207","73,4649658106057",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207712,Belleville 12,336,,RUE DES PYRENEES,PRO,Tertiaire,,,,,1,"68,49871","73,4506399853426",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124505,Bel Air 5,,,Somme des donnÇes secrÇtisÇes IRIS (Bel Air 5),PRO,Tertiaire,,,,,4,"68,49435","73,4459647908706",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083106,Madeleine 6,8,,RUE DE L ARCADE,PRO,Tertiaire,,,,,8,"68,47903","73,4295372726797",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020601,Vivienne 1,3,,RUE DE LA BANQUE,PRO,Tertiaire,,,,,1,"68,47802","73,4284542574465",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155722,Saint-Lambert 22,R,,RUE THIBOUMERY,PRO,Tertiaire,,,,,2,"68,45706","73,4059790106266",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093502,Faubourg Montmartre 2,45,,RUE DU FAUBOURG MONTMARTRE,PRO,Tertiaire,,,,,1,"68,43702","73,384490272732",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103909,Porte Saint-Martin 9,72,,QUAI DE JEMMAPES,PRO,Tertiaire,,,,,1,"68,43545","73,3828067738052",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114411,Sainte-Marguerite 11,R,,RUE DE NICE,PRO,Tertiaire,,,,,3,"68,42743","73,3742069894781",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155919,Grenelle 19,27,,QUAI DE GRENELLE,PRO,Tertiaire,,,,,1,"68,4193","73,3654892529969",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176508,Ternes 8,43,,RUE LAUGIER,PRO,Tertiaire,,,,,1,"68,41788","73,3639665979166",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062306,Notre Dame des Champs 6,33,,BOULEVARD DU MONTPARNASSE,PRO,Tertiaire,,,,,1,"68,41627","73,3622402072973",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041403,Saint-Gervais 3,R,,RUE DES ROSIERS,PRO,Tertiaire,,,,,2,"68,41397","73,3597739349841",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114203,Saint-Ambroise 3,3,,RUE GUILLAUME BERTRAND,PRO,Tertiaire,,,,,1,"68,39531","73,3397649604774",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187205,Chapelle 5,28,,RUE DE LA CHAPELLE,ENT,Tertiaire,Q,SantÇ humaine et action sociale,86,ActivitÇs pour la santÇ humaine,1,"68,389","73,3329987960006",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124506,Bel Air 6,23,,AVENUE DU DOCTEUR ARNOLD NETTER,PRO,Tertiaire,,,,,1,"68,38505","73,3287632413757",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083003,Faubourg du Roule 3,9,,RUE DU COLISEE,PRO,Tertiaire,,,,,1,"68,37671","73,3198203235094",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093608,Rochechouart 8,13,,RUE TURGOT,PRO,Tertiaire,,,,,1,"68,3486","73,2896781866723",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124606,Picpus 6,,,Somme des donnÇes secrÇtisÇes IRIS (Picpus 6),PRO,Tertiaire,,,,,6,"68,34797","73,2890026425169",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114310,Roquette 10,22,,RUE DES TAILLANDIERS,PRO,Tertiaire,,,,,2,"68,34058","73,2810784023452",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166127,Auteuil 27,R,,RUE JEAN DE LA FONTAINE,PRO,Tertiaire,,,,,4,"68,33488","73,2749663361776",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114312,Roquette 12,10,,RUE SEDAINE,PRO,Tertiaire,,,,,1,"68,33208","73,2719639177093",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155718,Saint-Lambert 18,,,Somme des donnÇes secrÇtisÇes IRIS (Saint-Lambert 18),PRO,Tertiaire,,,,,3,"68,32524","73,2646294383081",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135206,Croulebarbe 6,49,,BOULEVARD DE PORT ROYAL,PRO,Tertiaire,,,,,2,"68,31958","73,2585602638329",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010301,Palais Royal 1,8,,RUE DE L ECHELLE,PRO,Tertiaire,,,,,2,"68,30255","73,2402991257918",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114104,Folie Mericourt 4,49,,RUE OBERKAMPF,PRO,Tertiaire,,,,,1,"68,29176","73,2287290917657",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114111,Folie Mericourt 11,R,,RUE DE LA PRESENTATION,PRO,Tertiaire,,,,,2,"68,28133","73,2175450829713",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114113,Folie Mericourt 13,82,,RUE DU FAUBOURG DU TEMPLE,PRO,Tertiaire,,,,,1,"68,27995","73,2160653195833",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166219,Muette 19,5,,SQUARE PETRARQUE,PRO,Tertiaire,,,,,1,"68,27583","73,2116474752657",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155718,Saint-Lambert 18,41,,RUE BRANCION,PRO,Tertiaire,,,,,1,"68,25727","73,1917457299901",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155919,Grenelle 19,,,Somme des donnÇes secrÇtisÇes IRIS (Grenelle 19),PRO,Tertiaire,,,,,7,"68,2493","73,1831995602785",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197302,Villette 2,,,Somme des donnÇes secrÇtisÇes IRIS (Villette 2),PRO,Tertiaire,,,,,3,"68,23599","73,168927349631",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197305,Villette 5,,,Somme des donnÇes secrÇtisÇes IRIS (Villette 5),PRO,Tertiaire,,,,,3,"68,22772","73,1600594922264",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124513,Bel Air 13,91,,AVENUE DU DOCTEUR ARNOLD NETTER,PRO,Tertiaire,,,,,1,"68,22762","73,1599522629954",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197405,Pont de Flandre 5,R,,RUE DE NANTES,PRO,Tertiaire,,,,,5,"68,21975","73,1515133225148",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083205,Europe 5,33,,RUE DE CONSTANTINOPLE,PRO,Tertiaire,,,,,3,"68,20372","73,1343244767838",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083006,Faubourg du Roule 6,R,,RUE DE COURCELLES,PRO,Tertiaire,,,,,3,"68,19208","73,1218429942941",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207806,Saint-Fargeau 6,35,,RUE DU CAPITAINE MARCHAL,PRO,Tertiaire,,,,,1,"68,18746","73,1168890038214",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145615,Plaisance 15,109,,RUE DE L OUEST,PRO,Tertiaire,,,,,1,"68,18392","73,1130930890436",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114409,Sainte-Marguerite 9,247,,BOULEVARD VOLTAIRE,PRO,Tertiaire,,,,,1,"68,18349","73,1126320033503",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75103,PARIS 3E  ARRONDISSEMENT,751031003,Enfants Rouges 3,R,,RUE CHARLOT,PRO,Tertiaire,,,,,5,"68,18026","73,1091684991886",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155814,Necker 14,27,,BOULEVARD PASTEUR,PRO,Tertiaire,,,,,1,"68,17859","73,1073777710307",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155806,Necker 6,69,,RUE BLOMET,PRO,Tertiaire,,,,,1,"68,16398","73,0917115803801",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208006,Charonne 6,4,,RUE DU VOLGA,PRO,Tertiaire,,,,,1,"68,15159","73,0784258786578",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155711,Saint-Lambert 11,R,,RUE DE LA CROIX NIVERT,PRO,Tertiaire,,,,,5,"68,1455","73,0718956184893",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208026,Charonne 26,22,,RUE DE BAGNOLET,PRO,Tertiaire,,,,,3,"68,13382","73,0593712443072",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041503,Arsenal 3,R,,RUE CASTEX,PRO,Tertiaire,,,,,2,"68,13277","73,0582453373816",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155804,Necker 4,R,,RUE DES VOLONTAIRES,PRO,Tertiaire,,,,,3,"68,12658","73,051607847982",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083105,Madeleine 5,31,,RUE D ANJOU,PRO,Tertiaire,,,,,4,"68,11664","73,0409492624195",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207914,Pere Lachaise 14,R,,RUE DES GATINES,PRO,Tertiaire,,,,,6,"68,11658","73,0408849248809",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062304,Notre Dame des Champs 4,,,Somme des donnÇes secrÇtisÇes IRIS (Notre Dame des Champs 4),PRO,Tertiaire,,,,,5,"68,10793","73,0316095963985",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187022,Clignancourt 22,R,,RUE DU POTEAU,PRO,Tertiaire,,,,,8,"68,10777","73,0314380296289",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103903,Porte Saint-Martin 3,R,,BOULEVARD DE MAGENTA,PRO,Tertiaire,,,,,6,"68,10564","73,0291540470083",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208018,Charonne 18,58,,RUE SAINT BLAISE,PRO,Tertiaire,,,,,2,"68,10057","73,0237175249961",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176702,Batignolles 2,1,,RUE DES BATIGNOLLES,PRO,Tertiaire,,,,,1,"68,08452","73,0065072334188",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041303,Saint-Merri 3,7,,RUE DES LOMBARDS,PRO,Tertiaire,,,,,1,"68,07971","73,0013495074072",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197407,Pont de Flandre 7,24,,RUE ALPHONSE KARR,PRO,Tertiaire,,,,,1,"68,06735","72,9880959744543",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176510,Ternes 10,24,,RUE SAUSSIER LEROY,PRO,Tertiaire,,,,,1,"68,0567","72,9766760613516",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114402,Sainte-Marguerite 2,R,,RUE DU FAUBOURG SAINT ANTOINE,PRO,Tertiaire,,,,,4,"68,05048","72,9700064031828",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208023,Charonne 23,R,,RUE VITRUVE,PRO,Tertiaire,,,,,4,"68,04477","72,963883614092",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062307,Notre Dame des Champs 7,,,Somme des donnÇes secrÇtisÇes IRIS (Notre Dame des Champs 7),PRO,Tertiaire,,,,,10,"68,0436","72,9626290320892",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166412,Chaillot 12,R,,RUE AUGUSTE VACQUERIE,PRO,Tertiaire,,,,,3,"68,04","72,9587687797728",217500016,T1-Ville de Paris,EPT
