"REG_CODE";"REG_LIBELLE";"DEP_CODE";"DEP_LIBELLE";"COMM";"TYPE_DAU";"NUM_DAU";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"DATE_REELLE_DAACT";"AN_DEPOT";"DPC_PREM";"DPC_AUT";"DPC_DOC";"DPC_DERN";"CAT_DEM";"APE_DEM";"CJ_DEM";"DENOM_DEM";"SIREN_DEM";"SIRET_DEM";"CODPOST_DEM";"LOCALITE_DEM";"REC_ARCHI";"ADR_NUM_TER";"ADR_TYPEVOIE_TER";"ADR_LIBVOIE_TER";"ADR_LIEUDIT_TER";"ADR_LOCALITE_TER";"ADR_CODPOST_TER";"SEC_CADASTRE1";"NUM_CADASTRE1";"SEC_CADASTRE2";"NUM_CADASTRE2";"SEC_CADASTRE3";"NUM_CADASTRE3";"SUPERFICIE_TERRAIN";"ZONE_OP";"NATURE_PROJET_DECLAREE";"NATURE_PROJET_COMPLETEE";"DESTINATION_PRINCIPALE";"TYPE_PRINCIP_LOGTS_CREES";"TYPE_TRANSFO_PRINCIPAL";"TYPE_PRINCIP_LOCAUX_TRANSFORMES";"I_EXTENSION";"I_SURELEVATION";"I_NIVSUPP";"NB_NIV_MAX";"UTILISATION";"RES_PRINCIP_OU_SECOND";"TYP_ANNEXE";"I_PISCINE";"I_GARAGE";"I_VERANDA";"I_ABRI_JARDIN";"I_AUTRE_ANNEXE";"RESIDENCE";"RES_PERS_AGEES";"RES_ETUDIANTS";"RES_TOURISME";"RES_HOTEL_SOCIALE";"RES_SOCIALE";"RES_HANDICAPES";"RES_AUTRE";"NB_LGT_TOT_CREES";"NB_LGT_IND_CREES";"NB_LGT_COL_CREES";"NB_LGT_INDIV_PURS";"NB_LGT_INDIV_GROUPES";"NB_LGT_RES";"NB_LGT_COL_HORS_RES";"NB_LGT_DEMOLIS";"NB_LGT_1P";"NB_LGT_2P";"NB_LGT_3P";"NB_LGT_4P";"NB_LGT_5P";"NB_LGT_6P_PLUS";"NB_LGT_PRET_LOC_SOCIAL";"NB_LGT_ACC_SOC_HORS_PTZ";"NB_LGT_PTZ";"SURF_HAB_AVANT";"SURF_HAB_CREEE";"SURF_HAB_ISSUE_TRANSFO";"SURF_HAB_DEMOLIE";"SURF_HAB_TRANSFORMEE";"SURF_LOC_AVANT";"SURF_LOC_CREEE";"SURF_LOC_ISSUE_TRANSFO";"SURF_LOC_DEMOLIE";"SURF_LOC_TRANSFORMEE";"SURF_HEB_TRANSFORMEE";"SURF_BUR_TRANSFORMEE";"SURF_COM_TRANSFORMEE";"SURF_ART_TRANSFORMEE";"SURF_IND_TRANSFORMEE";"SURF_AGR_TRANSFORMEE";"SURF_ENT_TRANSFORMEE";"SURF_PUB_TRANSFORMEE"
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0027";5;"2019-04-23";"2020-02-03";;2019;"2019-02";"2019-04";"2022-12";"2022-12";32;;;;;;"93160";"NOISY-LE-GRAND";"false";"14 bi";;"rue MICHEL CERVANTES";;"NOISY-LE-GRAND";"93160";"BK";"109";;;;;248;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0028";5;"2019-04-23";"2019-09-11";;2019;"2019-02";"2019-04";"2019-09";"2019-09";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"95";;"rue DU DOCTEUR VAILLANT";;"NOISY-LE-GRAND";"93160";"AL";"90";;;;;199;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;1;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0030";2;"2019-06-06";;;2019;"2019-03";"2019-06";;"2019-06";10;;;;;;"93160";"NOISY-LE-GRAND";"true";"20";;"rue DES ABEILLES";;"NOISY-LE-GRAND";"93160";"AL";"470";;;;;796;4;1;1;1;2;;;"false";"false";"false";0;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;0;0;0;2;0;0;0;0;0;240;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0031";6;"2019-09-04";"2021-02-24";"2023-01-05";2019;"2019-03";"2019-11";"2021-03";"2023-01";10;;;;;;"92230";"GENNEVILLIERS";"false";"125";;"rue DE MALNOUE";;"NOISY-LE-GRAND";"93160";"AK";"176";;;;;451;4;1;1;1;2;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;0;0;0;2;0;0;0;2;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0032";2;"2019-10-02";;;2019;"2019-03";"2019-10";;"2019-10";30;"68.10Z";5710;"IMMOBILIERE IDG";"820696151";"82069615100019";"77000";"MELUN";"true";"17";;"sentier DES GRAMMONTS";;"NOISY-LE-GRAND";"93160";"AH";"879";"AH";"880";"AH";"882";628;4;2;5;1;2;;;"false";"true";"true";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;0;0;0;2;0;0;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0033";6;"2019-05-13";"2020-03-30";"2022-02-07";2019;"2019-03";"2019-04";"2020-05";"2022-03";10;;;;;;"92600";"ASNIERES-SUR-SEINE";"false";"23";;"allee de la Grotte";;"NOISY-LE-GRAND";"93160";"AE";"312";;;;;2399;4;1;1;1;1;;;"false";"false";"false";0;5;1;1;"true";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;1;0;0;0;0;0;0;0;0;0;346;435;0;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0034";6;"2019-06-18";"2019-11-13";"2021-02-10";2019;"2019-03";"2019-06";"2019-11";"2021-12";32;;;;;;"94120";"FONTENAY-SOUS-BOIS";"false";"25";;"rue LEO LAGRANGE";;"NOISY-LE-GRAND";"93160";"AB";"830";;;;;503;4;1;1;1;2;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";3;3;0;;3;;0;0;0;0;0;0;3;0;0;0;0;0;383;0;0;0;350;0;0;350;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0035";6;"2019-04-30";"2019-09-12";"2020-05-29";2019;"2019-03";"2019-04";"2019-09";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"13";;"rue LAMARTINE";;"NOISY-LE-GRAND";"93160";"AN";"655";;;;;243;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;1;0;0;0;0;0;0;0;0;0;25;77;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0036";6;"2019-05-13";"2020-01-14";"2020-12-28";2019;"2019-03";"2019-04";"2020-01";"2021-12";10;;;;;;"94170";"LE PERREUX SUR MARNE";"false";"11";;"Rue de la liberte-lot A";;"NOISY-LE-GRAND";"93160";"AN";"321";;;;;425;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0040";6;"2019-06-21";"2020-10-15";"2023-12-05";2019;"2019-03";"2019-06";"2020-09";"2023-12";32;"41.10D";6541;"MEDERIC";"853539203";"85353920300010";"77600";"BUSSY-SAINT-GEORGES";"false";"13-15";;"avenue Mederic";;"NOISY-LE-GRAND";"93160";"BX";"100";"AR";"481";"AR";"486";3487;4;1;1;1;3;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";59;0;59;;;;59;0;9;19;22;7;2;0;0;0;0;0;3275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0046";5;"2019-09-30";"2021-09-06";;2019;"2019-04";"2019-10";"2021-10";"2021-10";10;;;;;;"94500";"CHAMPIGNY-SUR-MARNE";"false";"10";;"rue ROGER CAILTEUX";;"NOISY-LE-GRAND";"93160";"AO";"353";;;;;266;4;1;1;1;1;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;1;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0048";5;"2019-06-06";"2020-01-09";;2019;"2019-04";"2019-06";"2020-02";"2020-02";10;;;;;;"94110";"ARCUEIL";"false";"69";;"route DE GOURNAY";;"NOISY-LE-GRAND";"93160";"BD";"70";;;;;641;4;1;1;1;1;;;"false";"false";"false";0;5;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0049";4;"2019-07-15";;;2019;"2019-04";"2019-08";;"2023-01";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"152";;"avenue MEDERIC";;"NOISY-LE-GRAND";"93160";"AN";"296";;;;;448;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;1;0;0;0;0;0;0;49;72;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0050";5;"2019-07-22";"2020-10-23";;2019;"2019-04";"2019-08";"2020-11";"2020-11";10;;;;;;"57500";"SAINT-AVOLD";"false";"69";;"route DE GOURNAY";;"NOISY-LE-GRAND";"93160";"BD";"70";;;;;0;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0051";6;"2019-07-01";"2020-10-02";"2021-12-03";2019;"2019-04";"2019-08";"2020-10";"2022-05";10;;;;;;"77200";"TORCY";"false";"69";;"route DE GOURNAY";;"NOISY-LE-GRAND";"93160";"BD";"70";;;;;532;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;1;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0052";6;"2019-06-13";"2019-10-13";"2021-02-02";2019;"2019-04";"2019-06";"2020-01";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"18";;"rue DU CLOS";;"NOISY-LE-GRAND";"93160";"AY";"111";;;;;477;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;1;0;0;0;0;1;0;0;0;0;101;117;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0053";6;"2019-07-10";"2020-05-13";"2022-04-26";2019;"2019-04";"2019-08";"2020-05";"2022-05";30;"41.10A";5599;"SEFRI CIME PROMOTION";"592011282";"59201128200056";"75014";"PARIS";"false";;;"rue des Hauts Roseaux";;"NOISY-LE-GRAND";"93160";"CB";"102";"CB";"114";"CB";"109";7250;4;1;1;1;3;;;"false";"false";"false";5;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";56;0;56;;;;56;0;4;13;25;11;3;0;0;0;0;0;3553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0055";6;"2019-06-19";"2019-10-31";"2020-07-31";2019;"2019-04";"2019-06";"2019-10";"2021-12";10;;;;;;"77600";"BUSSY-SAINT-GEORGES";"false";"69";;"rue ARMAND GUNDHARDT";;"NOISY-LE-GRAND";"93160";"AS";"587";;;;;264;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0056";6;"2019-06-11";"2020-09-28";"2022-04-15";2019;"2019-04";"2019-06";"2020-09";"2022-06";10;;;;;;"93160";"NOISY LE GRAND";"false";"8";;"rue DE LA JUSTICE";;"NOISY-LE-GRAND";"93160";"AK";"364";"AK";"29";;;775;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;1;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0058";5;"2019-07-17";"2020-04-17";;2019;"2019-05";"2019-08";"2020-05";"2020-05";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"25";;"rue RENE NAVIER";;"NOISY-LE-GRAND";"93160";"AC";"429";;;;;358;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0059";6;"2019-07-17";"2020-02-19";"2021-05-19";2019;"2019-05";"2019-08";"2020-02";"2021-11";10;;;;;;"93340";"LE RAINCY";"false";"39";;"avenue des Chataigniers";"Lot A";"NOISY-LE-GRAND";"93160";"AP";"436";;;;;313;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0062";5;"2019-10-16";"2020-07-14";;2019;"2019-05";"2019-10";"2021-03";"2021-03";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"13";;"rue DES COQUELICOTS";;"NOISY-LE-GRAND";"93160";"AI";"125";;;;;520;4;1;1;1;2;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;1;0;0;0;2;0;0;0;0;0;190;200;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0064";5;"2019-12-24";"2020-06-08";;2019;"2019-06";"2020-01";"2020-07";"2020-07";32;"41.10D";6541;"SCCV JOFFRE 11";"834251597";"83425159700011";"75008";"PARIS-8E-ARRONDISSEMENT";"false";"11";;"avenue DU MARECHAL JOFFRE";;"NOISY-LE-GRAND";"93160";"AZ";"68";;;;;1548;4;1;1;1;2;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";6;6;0;;6;;0;1;0;0;0;0;0;0;0;0;0;196;724;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0065";2;"2019-08-13";;;2019;"2019-06";"2019-08";;"2019-08";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"43";;"rue DE LA STATION";;"NOISY-LE-GRAND";"93160";"AP";"417";;;;;500;4;2;5;1;1;;;"false";"false";"false";2;3;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;1;0;0;0;0;0;0;85;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0067";6;"2019-09-11";"2020-09-30";"2022-08-02";2019;"2019-06";"2019-09";"2020-09";"2022-10";30;"41.10A";5710;"LIVINX";"828786947";"82878694700014";"92310";"SEVRES";"false";;;"lot E - ZAC ILE DE LA MARN";;"NOISY-LE-GRAND";"93160";"AC";"757";"AC";"10";;;2642;4;1;1;1;3;;;"false";"false";"false";3;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";30;0;30;;;;30;0;0;7;14;8;1;0;0;0;0;0;2098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0073";5;"2019-11-06";"2020-11-30";;2019;"2019-06";"2019-10";"2020-11";"2020-11";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"59";;"rue DE STALINGRAD";;"NOISY-LE-GRAND";"93160";"AI";"74";;;;;239;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0079";5;"2019-10-28";"2020-07-01";;2019;"2019-08";"2019-10";"2020-07";"2021-05";32;"68.20B";6540;"TEIXSIMO";"879965762";"87996576200013";"94120";"FONTENAY SOUS BOIS";"true";"31";;"quai DE LA MARNE";;"NOISY-LE-GRAND";"93160";"AH";"1139";"AH";"1140";;;1050;4;1;1;1;2;;;"false";"false";"false";2;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";4;4;0;;4;;0;0;0;0;0;0;4;0;0;0;0;0;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0081";6;"2019-09-05";"2020-02-07";"2020-12-16";2019;"2019-08";"2019-08";"2020-02";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"5";;"rue DON QUICHOTTE";;"NOISY-LE-GRAND";"93160";"BK";"117";;;;;436;4;1;1;1;1;;;"false";"false";"false";0;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;61;139;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0082";6;"2019-10-01";"2020-01-30";"2021-02-12";2019;"2019-08";"2019-09";"2020-01";"2023-08";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"11";;"rue DES FRERES NOGER";;"NOISY-LE-GRAND";"93160";"AM";"124";;;;;375;4;1;1;1;1;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;36;161;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0083";6;"2019-10-01";"2020-01-30";"2021-02-12";2019;"2019-08";"2019-09";"2020-02";"2021-12";10;;;;;;"77600";"Chanteloup en Brie";"false";"13";;"rue DES FRERES NOGER";;"NOISY-LE-GRAND";"93160";"AM";"125";;;;;366;4;1;1;1;1;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0084";6;"2019-09-17";"2020-02-05";"2020-10-25";2019;"2019-08";"2019-09";"2020-01";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"11";;"avenue DE BOURGOGNE -LOT N";;"NOISY-LE-GRAND";"93160";"AP";"428";;;;;257;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0085";5;"2019-11-06";"2021-01-04";;2019;"2019-08";"2019-10";"2020-12";"2021-03";30;"41.10A";5710;"OMNIUM CONSTRUCTIONS DEVELOP LOCATIONS";"739202166";"73920216600024";"75008";"PARIS-8E-ARRONDISSEMENT";"true";;;"lot A  1 - ZAC DE L'ECOQUA";;"NOISY-LE-GRAND";"93160";;;;;;;4534;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";71;0;71;;;;71;0;5;29;18;11;8;0;0;0;0;0;4707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0086";5;"2019-11-06";"2021-01-04";;2019;"2019-08";"2019-10";"2020-12";"2021-03";30;"41.10A";5710;"OMNIUM CONSTRUCTIONS DEVELOP LOCATIONS";"739202166";"73920216600024";"75008";"PARIS-8E-ARRONDISSEMENT";"true";;;"LOT A 2  - ZAC DE L'ECOQUA";;"NOISY-LE-GRAND";"93160";;;;;;;2414;4;1;1;1;3;;;"false";"false";"false";3;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";48;0;48;;;;48;0;3;14;12;9;10;0;0;0;0;0;3493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0088";5;"2019-09-22";"2020-04-27";;2019;"2019-08";"2019-09";"2020-04";"2020-04";10;;;;;;"77420";"CHAMPS-SUR-MARNE";"false";"13 B";;"rue DE LA STATION";;"NOISY-LE-GRAND";"93160";"AP";"63";;;;;651;4;1;1;1;1;;;"false";"false";"false";0;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;1;0;0;0;0;0;1;0;0;0;47;175;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0092";5;"2019-10-04";"2020-10-09";;2019;"2019-08";"2019-10";"2020-09";"2020-09";10;;;;;;"77420";"CHAMPS-SUR-MARNE";"false";"51";;"bis avenue des Yvris";;"NOISY-LE-GRAND";"93160";"AN";"163";;;;;260;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0094";6;"2019-10-16";"2020-07-13";"2022-01-04";2019;"2019-08";"2019-10";"2020-07";"2022-05";30;"68.10Z";5710;"PYRENEES PROMOTION";"854069101";"85406910100012";"75020";"PARIS";"false";"19";;"rue d'Artois";;"NOISY-LE-GRAND";"93160";"AR";"598";;;;;411;4;1;1;1;2;;;"false";"false";"false";1;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;1;0;0;0;2;0;0;0;0;0;33;206;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0095";5;"2019-09-30";"2020-11-03";;2019;"2019-08";"2019-10";"2020-10";"2020-10";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"34";;"rue Pierre Curie lot  n_1";;"NOISY-LE-GRAND";"93160";"AL";"162";;;;;508;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0097";5;"2019-12-26";"2020-07-15";;2019;"2019-08";"2019-12";"2020-07";"2020-07";32;"41.10D";6541;"NOISY LE GRAND - ILE DE LA MARNE - IDF";"850768268";"85076826800011";"80100";"ABBEVILLE";"false";"40";;"rue Rene Navier";;"NOISY-LE-GRAND";"93160";"AC";"10";;;;;2093;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";55;0;55;;;;55;0;4;16;16;12;7;0;0;0;0;0;3587;0;0;0;0;1330;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0098";6;"2019-09-30";"2020-07-08";"2024-03-15";2019;"2019-08";"2019-09";"2020-07";"2024-06";10;;;;;;"75013";"PARIS-13E-ARRONDISSEMENT";"false";"94";;"RUE DE LA FORET";;"NOISY-LE-GRAND";"93160";"AL";"178";;;;;374;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;12;156;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305119C0099";6;"2019-10-15";"2020-05-11";"2022-01-13";2019;"2019-08";"2019-10";"2020-05";"2022-01";10;;;;;;"93200";"SAINT-DENIS";"false";"19";;"avenue BEAUSEJOUR";;"NOISY-LE-GRAND";"93160";"AM";"206";;;;;405;4;1;1;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;17;120;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
